1	您好，我这边是国美美借催收管理部的，您的朋友周华洋在国美美借平台上有一笔227.75元元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	让你，老婆，没什么呀。	0
2	您好，我这边是国美美借催收管理部的，您的朋友朱媛秋在国美美借平台上有一笔2203.85元元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	知道了。	1
3	您好，我这边是国美美借催收管理部的，您的朋友韩孟钊在国美美借平台上有一笔291.20元元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	嗯。	1
4	您好，我这边是国美美借催收管理部的，您的朋友王现在国美美借平台上有一笔567.80元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	那我连续两个月就知道他很久了。	0
5	这个款项是用您朋友的相关证件办理的，并且放款也是放到他的账户的，放款时签订的合同也是您朋友的名字，一旦逾期，是对您朋友的征信产生不良影响！所以还麻烦您转告他尽快处理！	嗯哈哈哈哈哈！	1
6	这个款项是用您朋友的相关证件办理的，并且放款也是放到他的账户的，放款时签订的合同也是您朋友的名字，一旦逾期，是对您朋友的征信产生不良影响！所以还麻烦您转告他尽快处理！	我是问你什么时候借的？借了多少钱？	1
7	您好，我这边是国美美借催收管理部的，您的朋友林建在国美美借平台上有一笔1094.48元元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	列入，听你的。	0
8	您好，我这边是国美美借催收管理部的，您的朋友余婧在国美美借平台上有一笔1971.89元元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	对我真心有什么影响？又不是我找你借的。	1
9	您好，我这边是国美美借催收管理部的，您的朋友徐鹏在国美美借平台上有一笔5000元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	日好的，好的，好的，好的，好的。	0
10	您好，我这边是国美美借催收管理部的，您的朋友孙丹在国美美借平台上有一笔226元元的欠款已经逾期了，如果他始终不还款会被列入征信黑名单，到时候对您的征信也会有影响，麻烦您转告一下，好吧？	您通话的客户正在使用代价保全服务。	1
